Kodas,EAN,Likutis
5911023,,mała ilość
5911024,,mała ilość
5911025,,mała ilość
5912649,5905359977414,mała ilość
5913113,5905359978510,mała ilość
5912904,5905359978527,mała ilość
5912905,5905359978534,mała ilość
5912906,5905359978541,mała ilość
5912907,5905359978558,mała ilość
5912908,5905359978565,brak
5912909,5905359978572,mała ilość
5913115,5905359978589,brak
5912910,5905359978596,mała ilość
5912911,5905359978602,mała ilość
5913738,5905359978718,brak
5913750,5905359978725,mała ilość
5913739,5905359978732,mała ilość
5913740,5905359978800,brak
5913741,5905359978817,brak
5913742,5905359978824,mała ilość
5913743,5905359978831,brak
5913744,5905359978848,mała ilość
5913745,5905359978855,mała ilość
5912405,5905359981817,mała ilość
5912406,5905359981824,mała ilość
5912407,5905359981831,brak
5912081,5905359982043,brak
5912082,5905359982050,brak
5912083,5905359982067,brak
5912084,5905359982784,brak
5912085,5905359982791,mała ilość
5912086,5905359982807,brak
5912420,5905359985273,mała ilość
5912421,5905359985280,brak
5912422,5905359985297,brak
5912089,5905359985303,brak
5912087,5905359985310,brak
5912088,5905359985327,brak
5912078,5905359985334,brak
5912079,5905359985341,brak
5912080,5905359985358,brak
5912408,,mała ilość
5912409,5905359985495,mała ilość
5912410,5905359985501,mała ilość
5912417,5905359985631,mała ilość
5912418,5905359985648,brak
5912419,5905359985655,brak
5912400,5905359987741,brak
5912401,5905359987758,mała ilość
5912402,5905339987761,mała ilość
5912403,5905359987772,brak
5912404,5905359987789,mała ilość
789488,,brak
789543,,mała ilość
789552,5904356773920,mała ilość
5913419,3016202056124,brak
5913431,3016200000938,mała ilość
5913432,3016200000945,brak
5913420,3016200000952,mała ilość
5913418,3016200007005,mała ilość
5913422,3016200007012,brak
5913415,3016200000655,mała ilość
5913421,3016200000662,mała ilość
5909473,5902686310327,brak
771843,,brak
5909474,5902686310334,brak
5909475,5902686310365,brak
771844,,brak
5911878,5902686310457,brak
5911880,5902686310471,brak
5911881,5902686310488,brak
5911882,5902686310518,brak
789571,5902686313618,brak
7879,5902686306146,brak
768831,5902686308737,brak
5905215,5902686313601,brak
776070,5902686309086,brak
5909925,5902686315568,mała ilość
5909481,5902686315551,duża ilość
765043,5902686310174,brak
5909480,5902686315391,duża ilość
5910402,5902686315384,mała ilość
23285,5907572370300,brak
25599,5907572370317,mała ilość
23279,5907572370737,mała ilość
22191,5902686300342,mała ilość
770042,5902686306979,brak
772858,5902686310709,brak
768249,5902686308423,mała ilość
770043,5902686306610,mała ilość
769598,5902686306634,brak
771085,5902686306658,mała ilość
5909479,5902686314967,duża ilość
5911340,5902686319016,mała ilość
5909380,5902686315155,mała ilość
23284,5902686309628,mała ilość
4389,5902686309857,brak
5912628,5902686309901,mała ilość
5910400,5902686318514,mała ilość
769712,5902686306702,mała ilość
776069,5902686306672,brak
5909377,5902686316114,brak
5909483,5902686315322,brak
5911339,5902686316176,mała ilość
5909482,5902686315735,średnia ilość
23262,5902686304562,mała ilość
2168,5902686304579,mała ilość
770046,5902686304715,brak
770047,5902686304722,mała ilość
5912955,5902686321378,mała ilość
787468,5902686312208,brak
787469,5902686312215,brak
787470,5902686312222,brak
5907253,5902686313892,brak
5906113,5902686313908,brak
5907254,5902686313915,brak
5906114,5902686313922,brak
5907255,5902686313939,brak
5907256,5902686314172,brak
5909476,5902686311973,brak
5912952,5902686321163,brak
5912956,5902686321187,mała ilość
5912953,5902686321170,brak
5912954,5902686321200,mała ilość
5912957,5902686321217,mała ilość
5910401,5902686311966,mała ilość
770554,5902686308652,brak
5909478,5902686311980,brak
5903357,5902686312178,brak
786935,5902686312086,brak
5906115,5902686313847,brak
5906116,5902686313854,brak
5906258,5902686313861,brak
5906117,5902686313885,brak
5906118,5902686313878,brak
5906119,5902686314189,brak
5909477,5902686311997,brak
23912,5902686300533,mała ilość
5907252,5902686314554,brak
5908072,5902686314547,brak
5905212,5902686314561,mała ilość
5905213,5902686314585,mała ilość
5905211,5902686314707,mała ilość
5905214,5902686314578,mała ilość
778109,,mała ilość
23294,5907572370201,brak
23267,5907572374476,średnia ilość
23268,5907572374483,średnia ilość
776005,5902686305927,mała ilość
778111,5902686309222,mała ilość
23269,5902686302339,mała ilość
778110,5902686305934,średnia ilość
776004,,mała ilość
23271,5902686302353,mała ilość
770977,5902686309154,mała ilość
23273,5902686302391,mała ilość
760316,5902686305972,brak
5902713,5902686308188,mała ilość
760317,5907572378269,mała ilość
772442,5902686309284,mała ilość
760318,5902686305996,mała ilość
5914255,194735199181,mała ilość
5911767,5908273000039,brak
5911951,5904754603973,brak
5911768,5904754604383,brak
5911766,5908273000022,mała ilość
5911765,5908273000015,mała ilość
5911764,5908273000107,mała ilość
5911893,5908273000411,brak
5911892,5908273000428,brak
5911763,5904754609104,brak
5911762,5904754609111,średnia ilość
5911761,5904754609128,mała ilość
5911891,5908273000206,średnia ilość
5911890,5908273000213,średnia ilość
5911756,5904754603249,brak
5911757,5904754603270,mała ilość
5911758,5904754603294,duża ilość
5911737,5904754603539,duża ilość
5911747,5904754603546,średnia ilość
5911748,5904754603553,mała ilość
5911754,5904754608282,duża ilość
5911755,5904754608299,średnia ilość
5911751,5904754608305,brak
5911752,5904754608312,brak
5911749,5904754608329,mała ilość
5911750,5904754608336,brak
5911753,5904754608343,średnia ilość
5911759,5908273097886,brak
5911760,5908273097893,duża ilość
16454,5905436713171,mała ilość
16624,5905436713188,mała ilość
770035,5905436716004,mała ilość
1913,5905436715281,mała ilość
764731,5905436714895,mała ilość
2080,5905436710194,duża ilość
7729,5905436714062,duża ilość
770034,5905436714963,duża ilość
6027,5905436713959,mała ilość
6025,5905436713966,średnia ilość
20362,5905436713973,duża ilość
763799,5905436715977,mała ilość
3707,5905436710149,mała ilość
3579,5905436710156,średnia ilość
3845,5905436710163,duża ilość
770038,5905436715656,mała ilość
5353,5905436714499,mała ilość
5774,5905436714147,mała ilość
3864,5905436714819,średnia ilość
5571,,średnia ilość
3705,5905436710040,średnia ilość
13733,5905436713591,duża ilość
2848,5905436714093,średnia ilość
9820,5905436714109,średnia ilość
4119,,mała ilość
7903,5905436715342,mała ilość
3891,5905436714901,duża ilość
6064,5905436710378,średnia ilość
6477,5905436711894,mała ilość
16610,5905436713539,mała ilość
4216,5905436714017,mała ilość
8656,5905436712396,mała ilość
789624,0871772000297,duża ilość
5914207,5905692300689,mała ilość
5914208,5905692300696,średnia ilość
5903193,6943447104327,mała ilość
5902717,6943447104334,średnia ilość
788072,755907190124,średnia ilość
788073,755907190131,średnia ilość
5903240,0755907190179,średnia ilość
788081,755907190186,mała ilość
788082,8711423921309,brak
788084,8711423921323,mała ilość
5909695,5905692300412,mała ilość
5909696,5905692300429,mała ilość
5910614,5905692300436,brak
5910615,5905692300443,mała ilość
5910616,5905692300450,mała ilość
5910617,5905692300467,mała ilość
5910618,5905692300498,średnia ilość
5910619,5905692300504,mała ilość
5910626,5905692300511,średnia ilość
5910929,5905692300528,średnia ilość
5910930,5905692300535,mała ilość
5910931,5905692300559,mała ilość
5910932,5905692300566,brak
5910933,5905692300573,średnia ilość
5910934,5905692300580,średnia ilość
5910935,5905692300597,średnia ilość
5910936,5905692300603,średnia ilość
5912790,5905692300627,mała ilość
5912791,5905692300634,średnia ilość
5912792,5905692300641,mała ilość
5912793,5905692300658,mała ilość
5912794,5905692300665,mała ilość
5914206,5905692300672,mała ilość
5914209,5905692300702,brak
5914210,5905692300719,średnia ilość
5914211,5905692300726,średnia ilość
5914212,5905692300733,średnia ilość
789264,8711423931322,brak
788352,5904316150075,brak
789265,8711427045391,brak
5903194,8711427045445,średnia ilość
5903195,8711427045452,mała ilość
5912795,8711427045469,średnia ilość
5906548,8711427045476,średnia ilość
5903241,8711427045483,brak
5903242,8711427045490,mała ilość
5903244,8711427045513,mała ilość
5903245,8711427045520,średnia ilość
5903246,8711427045537,średnia ilość
5903247,8711427045544,średnia ilość
5903248,8711427045551,mała ilość
5903249,8711427045568,mała ilość
5903250,8711427045575,mała ilość
5903251,8711427045582,brak
789215,5904316150099,mała ilość
789216,5904316150105,średnia ilość
789217,5904316150112,brak
788354,5904316150129,brak
788355,5904316150136,brak
788356,5904316150143,brak
788360,,mała ilość
789268,5904316150174,brak
789269,5904316150181,średnia ilość
789270,5904316150198,mała ilość
789271,5904316150204,średnia ilość
788357,5904316150211,brak
788358,5904316150228,mała ilość
5908261,5904316150273,brak
5907430,5904316150358,mała ilość
5907431,5904316150761,brak
5907432,5904316150778,mała ilość
5907433,5904316150785,mała ilość
5907434,5904316150792,mała ilość
5908262,8711777154958,mała ilość
789272,8711423958305,mała ilość
788091,8711423958367,średnia ilość
788092,8711423958374,brak
789273,8711423958381,średnia ilość
788361,8711423958404,średnia ilość
788887,8711423958411,średnia ilość
788094,8711423958428,mała ilość
788888,8711423958480,średnia ilość
5904356,650311064224,średnia ilość
5904357,650311064231,średnia ilość
5907435,5904316150808,średnia ilość
5913121,5060624774249,średnia ilość
5908749,5060624773198,mała ilość
5911649,5060624774225,mała ilość
5908750,5060624773181,mała ilość
5908751,5060624773433,mała ilość
5908752,5060624773303,brak
5911152,5060624772689,brak
5908753,5060624772351,brak
5909545,5060624773556,brak
5909546,5060624773273,brak
5909547,5060624773563,brak
5909026,5060624773389,średnia ilość
5909692,5060624773174,średnia ilość
5909027,5060624773730,brak
5911153,5060624773402,brak
5909028,5060624773167,mała ilość
5909548,5060624773211,brak
5909549,5060624773150,brak
5909550,5060624773525,mała ilość
5909551,5060624773457,mała ilość
5909552,5060624772610,brak
5909709,5060624773440,brak
5909553,5060624773877,mała ilość
5909554,5060624772627,brak
5909555,5060624773662,brak
5909710,5060624773846,brak
5909556,5060624773587,brak
9506,5900238617696,mała ilość
21148,5900238622133,mała ilość
20216,5900238622713,mała ilość
21319,5900238623635,brak
23874,5900238623741,mała ilość
16013,5900238629385,mała ilość
19678,5900238632224,mała ilość
2940,5900238632507,mała ilość
23880,5900238634143,mała ilość
19259,5900238635096,mała ilość
24655,5900238636925,mała ilość
19229,5900238638356,mała ilość
2477,5900238638851,mała ilość
5907371,6943478025479,mała ilość
5907372,6943478037489,mała ilość
5914396,5902696007033,mała ilość
5914397,5902696007064,mała ilość
5913748,5902696007156,mała ilość
5913749,5902696007194,brak
773519,5902696003028,mała ilość
781973,5902696000072,duża ilość
778170,5902696001208,duża ilość
781328,5902696910005,duża ilość
5913747,6959989100529,brak
773520,4710953421734,duża ilość
788740,5907720776497,mała ilość
779657,5907720776411,duża ilość
5913355,5905490810151,duża ilość
781969,5907720776473,mała ilość
5911349,5905490810014,mała ilość
5911350,5905490810021,mała ilość
5912148,5905490810076,mała ilość
10225,5907784460103,brak
767761,5907784460707,brak
790034,5907784461070,brak
790032,5907784461087,brak
790033,5907784461094,brak
790035,5907784461100,brak
790036,5907784461117,brak
790040,5907784461124,brak
790039,5907784461131,brak
790042,5907784461148,mała ilość
790041,5907784461155,brak
5910098,5907784461162,mała ilość
5910097,5907784461179,mała ilość
5910100,5907784461186,brak
5910099,5907784461193,średnia ilość
5910101,5907784461209,brak
5911544,5907784461223,mała ilość
5911540,5907784461230,brak
5911541,5907784461247,brak
5911542,5907784461254,mała ilość
791503,5907784463128,brak
5903297,5907784463135,mała ilość
5903294,5907784463142,brak
767874,5907784463432,mała ilość
17961,5907784465016,brak
222,5907784465030,brak
790887,5907784465047,brak
3201,5907784465054,brak
10650,5907784465078,brak
5902822,5907784465115,mała ilość
10265,5907784465122,mała ilość
789652,5907784465153,średnia ilość
4480,5907784465160,mała ilość
5902823,5907784465207,brak
2408,5907784465214,mała ilość
779659,5907784465238,brak
779660,5907784465245,brak
779661,5907784465252,brak
779662,5907784465269,mała ilość
779663,5907784465276,brak
779664,5907784465283,brak
779665,5907784465290,brak
779666,5907784465306,mała ilość
779667,5907784465313,mała ilość
779668,5907784465320,brak
5905831,5907784465337,brak
5905833,5907784465344,brak
5905832,5907784465351,średnia ilość
5908168,5907784465375,średnia ilość
772977,5907784466006,brak
777187,5907784466136,brak
777188,5907784466143,brak
778591,5907784466259,średnia ilość
778735,5907784466266,mała ilość
778736,5907784466273,brak
783618,5907784466303,mała ilość
783620,5907784466310,mała ilość
783619,5907784466327,brak
783615,5907784466358,mała ilość
783616,5907784466365,średnia ilość
787672,5907784466372,mała ilość
787665,5907784466402,brak
5902825,,brak
5903295,5907784467133,mała ilość
5903292,5907784467140,brak
768468,5907784467317,brak
767763,5907784467324,mała ilość
767765,5907784467379,brak
768203,5907784467416,brak
767873,5907784467430,mała ilość
768046,5907784467508,mała ilość
787014,5907784468000,mała ilość
12252,5907784468048,brak
789602,5907784468055,brak
789601,5907784468062,mała ilość
787667,5907784468116,brak
790038,5907784468130,brak
790037,5907784468147,duża ilość
5911551,5907784468154,brak
2837,5907784468192,brak
2828,5907784468253,mała ilość
22126,5907784468369,brak
5911547,5907784468406,mała ilość
5911546,5907784468413,mała ilość
5911548,5907784468420,mała ilość
5911545,5907784468437,mała ilość
5911550,5907784468444,mała ilość
5911549,5907784468451,mała ilość
11340,5907784468604,brak
424,5907784468611,brak
767878,5907784468727,mała ilość
772987,5907784468741,mała ilość
772988,5907784468758,brak
787671,5907784468857,brak
5903298,5907784468864,brak
5911543,5907784468871,brak
5903296,5907784469137,brak
5903293,5907784469144,brak
5903299,5907784469151,brak
5903291,5907784469168,brak
5908167,5907784469175,brak
5908169,5907784469199,mała ilość
5908397,5907784469205,średnia ilość
23233,5907784469236,mała ilość
24008,5907784469311,mała ilość
23234,5907784469328,brak
1357,5907784469335,brak
24576,5907784469342,brak
6981,5907784469373,brak
20999,5907784469410,mała ilość
21072,5907784469434,brak
21102,5907784469441,mała ilość
761468,5907784469465,brak
767760,5907784469472,brak
762463,5907784469502,mała ilość
762461,5907784469519,brak
763134,5907784469526,brak
762462,5907784469533,mała ilość
765051,5907784469571,brak
765046,5907784469625,brak
765045,5907784469632,brak
765112,5907784469649,brak
765111,5907784469656,brak
767756,5907784469694,brak
769454,5907784469793,mała ilość
769450,5907784469809,brak
769451,5907784469816,brak
769452,5907784469847,mała ilość
770672,5907784469977,mała ilość
770673,5907784469984,brak
5911769,5908273000343,brak
5911779,5908273000220,mała ilość
5911780,5908273000237,brak
5911781,5908273000244,mała ilość
5911782,5908273000251,brak
5911783,5908273000268,brak
5911784,5908273000275,mała ilość
5911770,5908273000350,brak
5911771,5908273000367,brak
5911772,5908273000374,brak
5911773,5908273000381,brak
5911774,5908273000398,mała ilość
5911775,5908273000404,brak
5911776,4897105243731,brak
5911777,4897105243748,brak
5911778,5904754607148,brak
5910972,5901761127317,brak
5910973,5901761127324,brak
5910974,5901761127331,mała ilość
5910976,5901761127355,mała ilość
791191,,mała ilość
786052,6927154367084,mała ilość
786053,6927154368081,mała ilość
785366,6927159758085,mała ilość
785650,,mała ilość
786407,6927160822089,duża ilość
791175,6927162944086,mała ilość
785003,6927163027085,mała ilość
785004,6927163034083,mała ilość
785005,6927163037084,mała ilość
785011,6927163070081,mała ilość
791188,6927169554080,mała ilość
788997,,duża ilość
788998,6927174355085,mała ilość
783185,,mała ilość
780187,5903728606514,mała ilość
780188,,średnia ilość
5907088,074451105256,brak
5907087,074451115026,brak
5914042,8410964190020,brak
5914043,8410964019017,mała ilość
5914044,5906280651251,brak
5913561,8410964194158,brak
5914041,8410964195070,brak
782181,5903317816850,średnia ilość
782183,5903317816584,średnia ilość
782659,5903317816560,średnia ilość
782658,5903317816416,mała ilość
785821,5904405021156,duża ilość
785820,5904405021163,duża ilość
5906713,5904405021477,średnia ilość
5906304,5904405021439,duża ilość
5914340,5906630333783,duża ilość
5914333,5906630333790,duża ilość
5906322,5904405021897,mała ilość
5906321,5904405021903,mała ilość
5906324,5904405021927,mała ilość
5913951,5901803993290,mała ilość
5913954,5901803993306,duża ilość
5913953,5901803993313,duża ilość
5913952,5901803993351,brak
5906314,5904405021811,duża ilość
784433,5903317816737,mała ilość
5910399,5904405021699,mała ilość
5910993,5904405021682,mała ilość
5910994,5904405021675,mała ilość
5907947,5904405021972,średnia ilość
5907364,5904405021941,mała ilość
5914338,5906630333585,mała ilość
5914339,5906630333592,mała ilość
5907365,5904405021859,mała ilość
5909008,5906630333059,mała ilość
5909584,5904405021873,mała ilość
5909583,5906630333363,średnia ilość
5912396,5906630333981,duża ilość
5912398,5906630333998,mała ilość
5912397,5906630333967,średnia ilość
5912399,5906630333974,brak
5912536,5906630333936,mała ilość
5912537,5906630333943,mała ilość
5914336,5906630333608,mała ilość
5914337,5904405021989,mała ilość
5907645,5904405021750,mała ilość
5912109,5906630333950,średnia ilość
5909011,5906630333233,mała ilość
5909012,5906630333240,mała ilość
5909013,5906630333257,mała ilość
5909014,5906630333264,mała ilość
5909015,5906630333271,mała ilość
5909017,5906630333325,mała ilość
5909018,5906630333332,mała ilość
5909020,5906630333356,mała ilość
5907916,5904405021019,średnia ilość
5907917,5904405021026,brak
5905676,5904405021293,brak
784436,5903317816959,duża ilość
784435,5903317816676,średnia ilość
5904111,5904405021569,brak
5908170,5904405021804,duża ilość
5913896,5901803993146,średnia ilość
5913889,5901803993160,duża ilość
5913885,5901803993153,duża ilość
5914675,5901803993702,duża ilość
5904113,5904405021552,duża ilość
5904112,5904405021545,brak
5909022,5904405021521,duża ilość
5909023,5904405021538,brak
5905206,5904405021781,duża ilość
5905207,5904405021798,duża ilość
5909021,5904405021934,brak
787006,5904405021200,mała ilość
5907948,5904405021606,mała ilość
5907949,5904405021576,duża ilość
5913204,5906630333820,duża ilość
5907950,5904405021583,brak
784036,,mała ilość
784030,5903317816928,mała ilość
784028,5903317816904,mała ilość
788208,5904405021415,mała ilość
782177,5903317816058,brak
783177,5903317816041,średnia ilość
5903646,,brak
781324,5906197809615,brak
24828,,brak
24827,5906197804603,brak
5911317,5906197808601,mała ilość
5911318,5906197809608,mała ilość
781326,5906197801701,brak
777738,5906197804702,brak
788909,5906197802678,brak
111122,5906197802661,mała ilość
1833,5906197808618,brak
9654,5906197801619,brak
6055,5906197801626,mała ilość
760242,5906197804719,brak
7532,5906197804610,brak
1796,5906197804627,duża ilość
782371,6941057459240,średnia ilość
5905042,6941057452586,mała ilość
787200,5056219027746,duża ilość
787201,5056219027753,mała ilość
5909887,6925783804581,mała ilość
5910111,6925783804611,brak
5912377,6925783804673,brak
788106,6925783805687,brak
5909888,6925783823551,brak
5909889,6925783823568,brak
5909891,,brak
5909890,6925783823582,mała ilość
5913474,6925783825722,brak
5913475,6925783825739,mała ilość
5913476,6925783825753,średnia ilość
5913477,6925783825791,średnia ilość
5913478,6925783825807,średnia ilość
5912796,6925783825920,średnia ilość
5912797,6925783825937,mała ilość
5913479,6925783825999,mała ilość
5912378,6925783826002,mała ilość
5914213,6925783826019,mała ilość
5914214,6925783826026,mała ilość
5913480,6925783826033,średnia ilość
5913482,6925783826040,średnia ilość
5912379,6925783826057,średnia ilość
5912380,6925783826064,mała ilość
5914134,6925783826071,mała ilość
5913483,6925783826088,brak
5913485,6925783826095,mała ilość
5912381,6925783826101,mała ilość
5912382,6925783826118,mała ilość
5912383,6925783826125,mała ilość
5911658,5905279336377,mała ilość
5910633,5905279336322,mała ilość
5914541,5905279336346,mała ilość
5906940,5905279336247,mała ilość
5914849,5905279336407,średnia ilość
5910980,5905279336339,duża ilość
761924,5905279336001,średnia ilość
5911659,5905279336360,mała ilość
761923,5999880412049,mała ilość
12165,5999880412025,mała ilość
5910634,5905279336285,mała ilość
5913628,5999880412087,duża ilość
5911347,5905279336131,średnia ilość
5903449,5905279336230,średnia ilość
5911348,5905279336292,duża ilość
5913354,5999880412070,duża ilość
5914543,5905279336391,średnia ilość
778488,5905279336155,duża ilość
5914542,5904114080338,mała ilość
766301,4052396071733,mała ilość
775238,4052396044874,średnia ilość
22177,4052396071764,średnia ilość
765692,4052396071740,mała ilość
775232,,średnia ilość
790354,4052396048421,mała ilość
779945,4052396071788,mała ilość
768163,4052396071481,brak
17782,4052396058109,duża ilość
774316,4052396045017,brak
773706,4052396045000,brak
5903819,4052396093131,średnia ilość
779943,4052396059229,mała ilość
775237,4052396044898,brak
773705,4052396044881,duża ilość
765417,4052396073331,średnia ilość
22321,4052396073393,mała ilość
13011,4052396059021,mała ilość
6607,4052396059052,mała ilość
16430,4052396001525,mała ilość
5904840,4052396092868,średnia ilość
5914624,4052396134810,średnia ilość
5914620,4052396136166,duża ilość
5914627,4052396134858,średnia ilość
17739,4052396059281,mała ilość
790021,4052396083200,brak
5911517,4052396117400,brak
790830,4052396080599,mała ilość
5913095,4052396072693,brak
8487,4052396092882,brak
790833,4052396080544,mała ilość
5913122,4052396127782,mała ilość
775236,4052396045031,duża ilość
773704,4052396045024,brak
5910863,4052396112634,mała ilość
14615,4052396041330,duża ilość
5914143,4052396071757,brak
5914622,4052396136180,duża ilość
775243,4052396058024,średnia ilość
5904841,4052396092974,brak
5914625,4052396134827,średnia ilość
5914621,4052396136173,duża ilość
5914628,4052396134865,mała ilość
17779,4052396058383,brak
790022,4052396083255,brak
5911518,4052396117417,mała ilość
779937,4052396073355,brak
791265,4052396080803,brak
781565,4052396072815,brak
21843,4052396092899,brak
772804,4052396080551,brak
5913123,4052396127799,mała ilość
5903820,4052396093148,brak
5910864,4052396112641,brak
5904843,4052396092998,mała ilość
5914626,4052396134841,średnia ilość
5914623,4052396136197,duża ilość
5914629,4052396134896,średnia ilość
790023,4052396083293,brak
22454,4052396058055,średnia ilość
5911520,4052396117431,brak
790832,4052396080827,mała ilość
781567,4052396072839,mała ilość
773506,4052396093117,duża ilość
775234,4052396080575,mała ilość
5913125,4052396128819,średnia ilość
5913085,4052396093162,mała ilość
775240,4052396044867,duża ilość
5913423,4052396117394,średnia ilość
775244,4052396045741,duża ilość
5912266,4052396081800,średnia ilość
790018,4052396083507,mała ilość
5902748,4052396088076,duża ilość
5902746,4052396088045,średnia ilość
5902747,4052396088069,duża ilość
21139,4052396083163,mała ilość
5908171,4052396058925,średnia ilość
768161,4052396058932,średnia ilość
768167,4052396073317,mała ilość
791264,4052396080582,średnia ilość
766300,4052396071726,średnia ilość
5902865,4052396086188,brak
5904842,4052396092981,mała ilość
5914141,4052396134834,średnia ilość
5914142,4052396134872,średnia ilość
5902866,4052396083279,mała ilość
11276,4052396059137,średnia ilość
761254,,mała ilość
5911519,4052396117424,średnia ilość
765419,4052396073379,średnia ilość
790831,4052396080810,mała ilość
781566,4052396072822,mała ilość
21141,4052396093100,brak
791266,4052396080568,średnia ilość
5913124,4052396128802,mała ilość
5903821,4052396093155,brak
5910865,4052396112658,mała ilość
790020,4052396083217,średnia ilość
791562,5907501483859,mała ilość
5914325,5907501494824,brak
5914326,5907378105779,mała ilość
791310,5907501483866,mała ilość
5914327,5907501488786,mała ilość
773585,,mała ilość
5908967,5907501484511,średnia ilość
5911356,5907501498877,mała ilość
5910593,5907501488793,mała ilość
5913110,5907378105786,średnia ilość
5908968,5907501484528,mała ilość
5910875,5907501433007,mała ilość
5913918,5907378107711,mała ilość
5913919,5907378107216,mała ilość
788515,5907501431041,mała ilość
5910876,5907501431065,mała ilość
5912057,5907378101191,mała ilość
5912059,5907378102266,mała ilość
5912058,5907378101863,mała ilość
5912056,5907378101450,mała ilość
782576,5907501418981,mała ilość
786573,5907501432727,mała ilość
787260,,mała ilość
783111,,średnia ilość
5913925,,średnia ilość
5913928,,średnia ilość
5913926,,średnia ilość
5913927,,mała ilość
5913929,,mała ilość
5913930,5907378107650,mała ilość
5913933,5907378107667,mała ilość
5913931,5907378106110,średnia ilość
5913932,5907378107674,mała ilość
5913934,5907378107681,mała ilość
760454,5907803142997,mała ilość
5913078,5907378104185,mała ilość
5913079,5907378104352,mała ilość
5914050,59073788107773,średnia ilość
5914051,5907378105892,średnia ilość
5912864,5907378107766,mała ilość
5912866,5907378107742,mała ilość
5912865,5907378107759,średnia ilość
5912569,5907378100996,mała ilość
5912571,5907378102037,mała ilość
5912570,5907378101634,mała ilość
5912568,5907378101252,mała ilość
5912573,5907378101023,średnia ilość
5912574,5907378102068,duża ilość
5912575,5907378101665,duża ilość
5912572,5907378101283,duża ilość
5912162,5907501491144,brak
5912157,5907378101924,mała ilość
5912156,5907378101528,brak
5913922,5907378101009,średnia ilość
5913924,5907378102044,średnia ilość
5913923,5907378101641,średnia ilość
5913921,5907378101269,średnia ilość
5912576,5907501491427,średnia ilość
5912578,5907378102105,mała ilość
5912577,5907378101702,mała ilość
781012,,mała ilość
5912158,5907501491151,mała ilość
5912164,5907378101931,średnia ilość
5912163,5907378101535,mała ilość
8885,5907803146230,duża ilość
8886,5907803143031,duża ilość
5911416,,mała ilość
5911417,,mała ilość
5911418,,mała ilość
5913911,,mała ilość
5914393,,mała ilość
5911181,,mała ilość
5911180,,mała ilość
5911182,,brak
5914738,,mała ilość
5911324,,mała ilość
5911183,,mała ilość
5911184,,mała ilość
5911359,,mała ilość
5911360,,mała ilość
5912040,,średnia ilość
5607,5907501432949,mała ilość
5913914,5907378107735,mała ilość
5913915,5907378107209,mała ilość
785750,5907501430860,mała ilość
785752,5907501430884,mała ilość
5913116,5907378100361,mała ilość
5913119,5907378100408,średnia ilość
5913117,5907378106028,mała ilość
5913118,5907378100392,mała ilość
5913120,5907378100378,średnia ilość
24597,,mała ilość
787659,5907501435506,duża ilość
5905139,5907501465015,mała ilość
789108,5907501438484,mała ilość
776473,5902021281787,duża ilość
2566,5907803145042,duża ilość
5911981,5907501491236,średnia ilość
5912061,5907501499843,mała ilość
5912060,5907501499836,średnia ilość
5911982,5907501491373,mała ilość
5912945,,mała ilość
5912944,,mała ilość
5913912,,mała ilość
5914394,,mała ilość
5911203,,mała ilość
5911328,,mała ilość
5911188,,średnia ilość
5911187,,mała ilość
5911186,,brak
5914739,,mała ilość
5911326,,mała ilość
5911200,,mała ilość
5911201,,mała ilość
5912170,,mała ilość
5912167,,mała ilość
788246,,mała ilość
5912041,,mała ilość
5911357,5907501498945,mała ilość
5908970,5907501484658,mała ilość
5910594,5907501488861,mała ilość
5913112,5907378105830,średnia ilość
5908969,5907501484665,mała ilość
5909371,5907501488717,mała ilość
5911978,,mała ilość
5911976,,mała ilość
5911977,,mała ilość
5913913,,średnia ilość
5914395,,mała ilość
5911980,,brak
5911979,,brak
5911329,,mała ilość
5911190,,mała ilość
5911189,,mała ilość
5911185,,brak
5914740,,mała ilość
5911327,,mała ilość
5911179,,mała ilość
5911178,,mała ilość
5912172,,mała ilość
5912168,,mała ilość
5912042,,mała ilość
5904098,5907501432987,średnia ilość
5913916,5907378107704,mała ilość
5913917,5907378107049,średnia ilość
3378,5907501430983,średnia ilość
5907392,5907501431003,mała ilość
5913381,5907378106264,mała ilość
5913382,5907378105656,mała ilość
5913384,5907378106301,mała ilość
5913383,5907378106295,mała ilość
5914613,5907501491175,mała ilość
5914616,5907378101955,mała ilość
5914615,5907378101559,mała ilość
5914612,5907501491311,mała ilość
5913377,5907378105410,mała ilość
5913380,5907378106585,mała ilość
5913378,5907378105724,mała ilość
5913379,5907378106578,mała ilość
5914608,5907501491267,mała ilość
5914611,5907501499997,mała ilość
5914610,5907501499980,mała ilość
5914607,,mała ilość
5905137,5907501438569,mała ilość
5906250,5902533919048,brak
5909382,5902533925506,mała ilość
5911320,5902533926565,mała ilość
784332,5902533911219,mała ilość
5909240,5902533925025,mała ilość
5909239,5902533925018,mała ilość
791032,5902533920969,mała ilość
790276,5902533918355,duża ilość
5914671,5902533929757,średnia ilość
5912918,5902533928835,duża ilość
5912917,5902533928828,średnia ilość
5905682,5902533923120,mała ilość
5907962,5902533923151,mała ilość
5905684,5902533923137,mała ilość
5905683,5902533923144,mała ilość
5912486,5902533925889,brak
5912209,5902533925896,mała ilość
5912208,5902533925872,mała ilość
5912223,5902533927081,brak
5914510,5902533929795,duża ilość
5914512,5902533929818,duża ilość
